Âge,Années d'expérience,Revenu annuel (DH),Sexe,Niveau d'éducation,Urbain/Rural,Catégorie socioprofessionnelle,Langue maternelle,État matrimonial_divorcé,État matrimonial_marié,État matrimonial_veuf,Possession de biens_Logement,Possession de biens_Terrain,Possession de biens_Voiture,Région_Casablanca-Settat,Région_Dakhla-Oued Ed-Dahab,Région_Drâa-Tafilalet,Région_Fès-Meknès,Région_Guelmim-Oued Noun,Région_Laâyoune-Sakia El Hamra,Région_L’Oriental,Région_Marrakech-Safi,Région_Rabat-Salé-Kénitra,Région_Souss-Massa,Région_Tanger-Tétouan-Al Hoceïma,Type de contrat_CDI,Type de contrat_sans contrat
52.0,12.0,6661.0,0,2,0,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
28.0,43.0,48471.0,1,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
38.0,28.0,15859.0,1,1,1,4,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
52.0,42.0,47888.0,1,1,1,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
66.0,14.0,11417.0,1,0,1,5,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
58.0,39.0,30084.0,1,2,1,4,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
62.0,43.0,17929.0,0,2,1,5,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
30.0,49.0,18053.0,1,2,0,4,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
62.0,0.0,8598.0,0,0,1,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
52.0,34.0,14158.0,0,1,1,5,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
50.0,34.0,42603.0,0,2,0,0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
45.0,18.0,24664.0,1,2,0,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.0,1.0,11289.0,0,1,1,3,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
43.0,31.0,12086.0,1,0,0,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
68.0,22.0,12191.0,1,0,1,5,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
55.0,44.0,24969.0,1,0,1,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
30.0,49.0,14948.0,1,1,0,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
50.0,47.0,14783.0,0,1,0,4,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
46.0,6.0,7643.0,0,1,0,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
21.0,13.0,5336.0,0,1,0,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
56.0,12.0,13772.0,1,2,1,5,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
68.0,28.0,11039.0,0,1,1,5,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
68.0,46.0,20387.0,1,3,1,5,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
36.0,32.0,19549.0,0,2,1,4,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
26.0,33.0,7930.0,0,1,0,5,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
63.0,31.0,54442.0,0,0,1,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
59.0,5.0,5961.0,1,2,0,5,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
29.0,41.0,52883.0,0,3,0,0,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
61.0,9.0,19531.0,0,2,0,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
28.0,1.0,17816.0,0,3,1,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
57.0,18.0,15921.0,1,1,1,4,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
38.0,14.0,15410.0,1,1,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
53.0,5.0,17709.0,0,3,1,4,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
27.0,34.0,19608.0,1,2,1,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
45.0,43.0,14015.0,0,1,1,5,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24.0,13.0,7588.0,1,3,0,5,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
69.0,29.0,50009.0,0,1,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
25.0,9.0,15305.0,1,0,1,3,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40.0,30.0,34066.0,1,2,1,2,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
63.0,24.0,9661.0,0,1,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
68.0,22.0,18167.0,0,2,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
38.0,6.0,11759.0,0,1,1,4,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
42.0,9.0,41071.0,1,2,1,1,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
26.0,32.0,22705.0,0,2,1,3,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
37.0,45.0,14326.0,1,3,0,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
59.0,11.0,16569.0,1,1,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
60.0,9.0,8551.0,0,0,0,3,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
52.0,42.0,14896.0,0,1,1,5,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.0,49.0,13406.0,1,3,0,5,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
55.0,27.0,41134.0,1,1,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
18.0,3.0,7818.0,0,0,1,5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
44.0,1.0,11552.0,1,1,1,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
42.0,0.0,16724.0,0,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
68.0,4.0,14243.0,0,0,1,3,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
67.0,25.0,7411.0,0,0,0,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
24.0,10.0,8119.0,1,1,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34.0,15.0,16150.0,0,0,1,3,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
55.0,20.0,14501.0,0,0,0,2,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
36.0,13.0,13097.0,1,1,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29.0,43.0,64016.0,0,0,1,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
55.0,26.0,36448.0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
54.0,1.0,10264.0,0,1,1,4,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
59.0,10.0,7403.0,1,2,0,5,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19.0,20.0,40331.0,1,2,1,1,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
46.0,26.0,18286.0,1,0,0,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
27.0,45.0,34181.0,0,2,0,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
55.0,22.0,13986.0,1,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
64.0,33.0,22350.0,1,0,1,3,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
58.0,0.0,13254.0,1,0,1,4,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
64.0,24.0,7222.0,1,1,0,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
21.0,25.0,32488.0,0,1,1,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
60.0,15.0,15657.0,0,1,1,3,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
32.0,22.0,10650.0,0,0,1,5,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
28.0,2.0,10443.0,1,2,1,5,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
23.0,28.0,8562.0,1,1,0,5,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
43.0,27.0,22345.0,1,2,1,4,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
68.0,21.0,34378.0,0,1,1,1,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24.0,35.0,18654.0,0,3,0,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
53.0,43.0,11847.0,1,0,0,5,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
20.0,12.0,14867.0,1,2,1,4,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
69.0,40.0,14174.0,0,1,1,5,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
42.0,17.0,10468.0,0,2,0,4,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
25.0,46.0,21992.0,1,1,1,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
42.0,37.0,48331.0,1,0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
31.0,25.0,48444.0,0,1,1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
38.0,9.0,19328.0,1,1,1,2,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
59.0,31.0,32954.0,0,0,1,2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
67.0,17.0,20396.0,0,2,1,3,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
24.0,31.0,13201.0,0,2,0,4,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
57.0,30.0,22455.0,0,0,1,3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
56.0,15.0,12048.0,1,0,0,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
38.0,3.0,9819.0,1,2,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
41.0,39.0,19794.0,1,1,0,2,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
65.0,25.0,20640.0,0,2,1,4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
64.0,16.0,10275.0,1,0,0,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
30.0,16.0,13389.0,0,0,1,4,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
38.0,43.0,21109.0,0,0,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23.0,4.0,9405.0,1,3,0,4,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
59.0,1.0,7797.0,0,2,0,3,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
68.0,17.0,27035.0,1,1,0,0,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
33.0,32.0,15479.0,0,1,1,4,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
61.0,42.0,73718.0,0,3,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
48.0,2.0,13421.0,1,0,1,4,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36.0,48.0,55014.0,0,2,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
30.0,49.0,11431.0,0,1,0,5,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.0,6.0,9409.0,0,0,0,2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
31.0,22.0,11096.0,0,0,1,5,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
50.0,41.0,22378.0,1,1,1,3,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
69.0,39.0,32392.0,0,1,0,1,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42.0,23.0,22016.0,1,1,0,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
51.0,3.0,7363.0,0,0,0,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
50.0,5.0,11555.0,1,2,1,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
18.0,28.0,9339.0,1,2,0,5,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
60.0,25.0,11418.0,1,1,0,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
44.0,14.0,16254.0,0,1,1,3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
69.0,14.0,20590.0,0,3,1,4,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
31.0,46.0,16041.0,0,2,0,4,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
69.0,16.0,10722.0,1,0,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67.0,17.0,12467.0,1,0,1,5,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
63.0,7.0,31229.0,0,0,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26.0,46.0,75184.0,1,3,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36.0,12.0,20347.0,1,2,1,3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
38.0,41.0,20635.0,0,0,1,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
62.0,0.0,10767.0,0,1,1,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
54.0,20.0,61184.0,0,2,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
67.0,2.0,25443.0,1,1,1,1,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
26.0,0.0,14621.0,1,0,1,2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
69.0,12.0,14100.0,1,0,1,4,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40.0,40.0,42804.0,0,1,1,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
29.0,47.0,24312.0,1,1,1,3,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
21.0,9.0,7366.0,0,1,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
41.0,38.0,21396.0,0,2,1,4,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
47.0,4.0,7977.0,0,2,0,4,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
69.0,15.0,6851.0,1,0,0,5,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42.0,33.0,25585.0,1,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
67.0,39.0,28675.0,1,3,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
54.0,27.0,24667.0,1,2,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
59.0,19.0,14999.0,1,1,0,2,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
41.0,0.0,9543.0,0,3,0,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
58.0,22.0,7253.0,1,1,0,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
52.0,44.0,20360.0,0,1,1,4,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
65.0,49.0,19593.0,1,2,0,3,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
68.0,34.0,18422.0,0,1,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
38.0,30.0,63372.0,0,2,1,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21.0,13.0,7235.0,0,0,0,4,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
44.0,27.0,20509.0,1,2,1,4,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
33.0,48.0,29079.0,1,3,1,4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
62.0,28.0,34193.0,1,2,1,2,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
20.0,14.0,15902.0,1,0,1,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
22.0,45.0,30201.0,0,3,1,4,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
26.0,40.0,12745.0,0,1,1,5,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
54.0,39.0,22584.0,1,3,0,3,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
34.0,23.0,37118.0,1,1,1,1,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
66.0,4.0,12422.0,0,3,1,5,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
54.0,18.0,15043.0,0,0,1,4,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
18.0,7.0,20233.0,1,3,1,3,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
46.0,28.0,19953.0,1,2,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
63.0,22.0,33663.0,0,3,1,2,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
23.0,11.0,7674.0,0,1,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
35.0,22.0,10677.0,0,1,0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
40.0,43.0,14722.0,1,1,0,4,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
38.0,22.0,13172.0,1,3,0,4,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
50.0,10.0,6164.0,1,0,0,5,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
69.0,12.0,16998.0,1,3,0,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36.0,19.0,14819.0,0,1,1,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
30.0,39.0,15720.0,1,3,0,4,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
42.0,10.0,12902.0,1,1,1,4,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
19.0,7.0,16991.0,0,0,1,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34.0,33.0,18917.0,0,1,1,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22.0,15.0,9732.0,1,0,0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
61.0,40.0,17485.0,1,2,0,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
61.0,49.0,37371.0,1,1,1,2,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
58.0,40.0,36582.0,1,1,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
62.0,16.0,16008.0,0,2,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
44.0,10.0,7601.0,1,0,0,4,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
62.0,25.0,21247.0,1,0,1,3,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
48.0,31.0,52038.0,1,2,1,1,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
21.0,15.0,12990.0,0,3,0,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
68.0,37.0,16152.0,1,0,0,3,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
22.0,24.0,13419.0,0,2,1,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
41.0,25.0,13809.0,0,2,1,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
49.0,30.0,14571.0,0,1,0,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
20.0,4.0,12761.0,1,0,1,4,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
22.0,44.0,31558.0,1,3,1,4,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
45.0,22.0,7582.0,0,1,0,5,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
58.0,34.0,19117.0,1,2,0,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
56.0,18.0,23330.0,1,0,1,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
61.0,3.0,18241.0,1,0,1,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
30.0,38.0,13744.0,0,0,1,5,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
47.0,14.0,18742.0,1,2,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
65.0,33.0,21639.0,0,2,1,4,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
60.0,15.0,41675.0,0,2,1,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
38.0,11.0,11901.0,1,0,0,2,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
47.0,31.0,12276.0,1,1,0,4,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
56.0,10.0,35866.0,1,0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
36.0,26.0,11191.0,0,1,0,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
35.0,0.0,11630.0,0,0,1,3,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
26.0,8.0,7390.0,0,0,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30.0,10.0,16128.0,1,1,0,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
30.0,1.0,13498.0,0,1,1,2,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
63.0,14.0,21526.0,0,3,1,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
22.0,38.0,19242.0,0,0,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.0,40.0,15487.0,1,0,1,5,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
32.0,22.0,9711.0,0,0,0,4,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
61.0,35.0,9772.0,1,0,0,5,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
45.0,8.0,22794.0,1,3,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19.0,6.0,12455.0,0,1,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
18.0,34.0,13947.0,1,0,0,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
66.0,29.0,12910.0,1,0,0,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
62.0,0.0,5388.0,0,1,0,3,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
37.0,40.0,22041.0,1,1,1,3,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
53.0,14.0,17731.0,0,0,1,3,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
32.0,10.0,13273.0,0,0,1,3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
37.0,29.0,8486.0,0,2,0,5,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
62.0,4.0,13606.0,1,0,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
61.0,0.0,13757.0,0,0,1,3,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
32.0,38.0,14654.0,0,2,1,5,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
54.0,26.0,38692.0,1,1,1,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
46.0,47.0,21051.0,1,3,0,3,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
45.0,2.0,42249.0,1,0,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
39.0,25.0,56114.0,1,2,1,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
69.0,21.0,22528.0,1,0,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
55.0,3.0,14315.0,1,0,1,4,1,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
45.0,15.0,39151.0,0,1,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
